Match Number,Match Date,Venue,City,Toss Winner,Toss Decision,Innings,Batting Team,Bowling Team,Batter,Bowler,Over,Ball,Score
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Head,Theekshana,2,1,2
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Head,Theekshana,2,2,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Head,Theekshana,2,3,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Head,Theekshana,2,4,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Head,Theekshana,2,5,6
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Head,Theekshana,2,6,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Abhishek,Fazalhaq Farooqi,3,1,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Abhishek,Fazalhaq Farooqi,3,2,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Abhishek,Fazalhaq Farooqi,3,3,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Abhishek,Fazalhaq Farooqi,3,4,2
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Abhishek,Fazalhaq Farooqi,3,5,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Head,Fazalhaq Farooqi,3,6,6
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Abhishek,Theekshana,4,1,W
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Theekshana,4,2,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Theekshana,4,3,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Theekshana,4,4,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Theekshana,4,5,2
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Theekshana,4,6,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Head,Archer,5,1,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Head,Archer,5,2,6
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Head,Archer,5,3,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Head,Archer,5,4,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Head,Archer,5,5,1w
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Head,Archer,5,5,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Head,Archer,5,6,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Theekshana,6,1,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Theekshana,6,2,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Theekshana,6,3,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Head,Theekshana,6,4,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Theekshana,6,5,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Head,Theekshana,6,6,1nb
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Head,Theekshana,6,6,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Sandeep,7,1,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Sandeep,7,2,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Sandeep,7,3,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Head,Sandeep,7,4,2
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Head,Sandeep,7,5,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Sandeep,7,6,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Head,Rana,8,1,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Rana,8,2,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Head,Rana,8,3,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Head,Rana,8,4,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Rana,8,5,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Head,Rana,8,6,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Head,Sandeep,9,1,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Head,Sandeep,9,2,2
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Head,Sandeep,9,3,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Sandeep,9,4,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Head,Sandeep,9,5,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Head,Sandeep,9,6,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Deshpande,10,1,1w
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Deshpande,10,1,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Head,Deshpande,10,2,1w
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Head,Deshpande,10,2,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Head,Deshpande,10,3,W
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Nitish Kumar,Deshpande,10,4,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Nitish Kumar,Deshpande,10,5,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Nitish Kumar,Deshpande,10,6,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Nitish Kumar,Archer,11,1,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Archer,11,2,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Nitish Kumar,Archer,11,3,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Nitish Kumar,Archer,11,4,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Archer,11,5,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Nitish Kumar,Archer,11,6,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Deshpande,12,1,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Nitish Kumar,Deshpande,12,2,2
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Nitish Kumar,Deshpande,12,3,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Deshpande,12,4,2
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Deshpande,12,5,1w
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Deshpande,12,5,1w
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Deshpande,12,5,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Deshpande,12,6,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Archer,13,1,6
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Archer,13,2,6
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Archer,13,3,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Nitish Kumar,Archer,13,4,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Archer,13,5,1w
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Archer,13,5,6
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Archer,13,6,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Fazalhaq Farooqi,14,1,6
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Fazalhaq Farooqi,14,2,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Nitish Kumar,Fazalhaq Farooqi,14,3,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Nitish Kumar,Fazalhaq Farooqi,14,4,6
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Nitish Kumar,Fazalhaq Farooqi,14,5,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Fazalhaq Farooqi,14,6,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Nitish Kumar,Theekshana,15,1,1w
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Nitish Kumar,Theekshana,15,1,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Nitish Kumar,Theekshana,15,2,1w
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Nitish Kumar,Theekshana,15,2,W
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Klaasen,Theekshana,15,3,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Theekshana,15,4,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Theekshana,15,5,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Theekshana,15,6,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Deshpande,16,1,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Deshpande,16,2,1w
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Deshpande,16,2,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Deshpande,16,3,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Klaasen,Deshpande,16,4,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Klaasen,Deshpande,16,5,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Deshpande,16,6,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Klaasen,Sandeep,17,1,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Sandeep,17,2,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Klaasen,Sandeep,17,3,2
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Klaasen,Sandeep,17,4,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Klaasen,Sandeep,17,5,6
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Klaasen,Sandeep,17,6,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Archer,18,1,5n-b
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Archer,18,1,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Klaasen,Archer,18,2,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Klaasen,Archer,18,3,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Klaasen,Archer,18,4,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Klaasen,Archer,18,5,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Archer,18,6,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Klaasen,Sandeep,19,1,2
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Klaasen,Sandeep,19,2,W
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Verma,Sandeep,19,3,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Sandeep,19,4,6
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Sandeep,19,5,6
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Sandeep,19,6,2
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Verma,Deshpande,20,1,6
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Verma,Deshpande,20,2,W
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Manohar,Deshpande,20,3,W
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Cummins,Deshpande,20,4,1lb
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Deshpande,20,5,2
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,1,SRH,RR,Ishan,Deshpande,20,6,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jaiswal,Shami,1,1,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jaiswal,Shami,1,2,1w
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jaiswal,Shami,1,2,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Shami,1,3,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Shami,1,4,6
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Shami,1,5,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Shami,1,6,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jaiswal,Simarjeet Singh,2,1,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jaiswal,Simarjeet Singh,2,2,4b
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jaiswal,Simarjeet Singh,2,3,W
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Parag,Simarjeet Singh,2,4,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Parag,Simarjeet Singh,2,5,W
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Rana,Simarjeet Singh,2,6,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Rana,Shami,3,1,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Rana,Shami,3,2,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Rana,Shami,3,3,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Rana,Shami,3,4,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Rana,Shami,3,5,2
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Rana,Shami,3,6,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Simarjeet Singh,4,1,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Simarjeet Singh,4,2,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Simarjeet Singh,4,3,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Simarjeet Singh,4,4,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Simarjeet Singh,4,5,1w
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Simarjeet Singh,4,5,6
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Simarjeet Singh,4,6,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Rana,Shami,5,1,W
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jurel,Shami,5,2,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jurel,Shami,5,3,2
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jurel,Shami,5,4,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Shami,5,5,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Shami,5,6,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jurel,Cummins,6,1,6
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jurel,Cummins,6,2,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jurel,Cummins,6,3,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jurel,Cummins,6,4,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Cummins,6,5,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jurel,Cummins,6,6,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Abhishek,7,1,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Abhishek,7,2,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Abhishek,7,3,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jurel,Abhishek,7,4,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jurel,Abhishek,7,5,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jurel,Abhishek,7,6,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Zampa,8,1,2
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Zampa,8,2,6
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Zampa,8,3,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Zampa,8,4,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jurel,Zampa,8,5,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Zampa,8,6,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jurel,Abhishek,9,1,6
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jurel,Abhishek,9,2,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jurel,Abhishek,9,3,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Abhishek,9,4,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Abhishek,9,5,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jurel,Abhishek,9,6,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Harshal,10,1,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Harshal,10,2,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jurel,Harshal,10,3,6
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jurel,Harshal,10,4,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Harshal,10,5,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jurel,Harshal,10,6,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jurel,Zampa,11,1,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Zampa,11,2,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jurel,Zampa,11,3,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jurel,Zampa,11,4,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jurel,Zampa,11,5,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Zampa,11,6,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Cummins,12,1,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jurel,Cummins,12,2,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jurel,Cummins,12,3,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jurel,Cummins,12,4,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Cummins,12,5,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jurel,Cummins,12,6,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Simarjeet Singh,13,1,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Simarjeet Singh,13,2,2nb
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jurel,Simarjeet Singh,13,2,6
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jurel,Simarjeet Singh,13,3,6
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jurel,Simarjeet Singh,13,4,1w
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jurel,Simarjeet Singh,13,4,6
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jurel,Simarjeet Singh,13,5,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Simarjeet Singh,13,6,4
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jurel,Harshal,14,1,1w
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jurel,Harshal,14,1,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Harshal,14,2,•
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Harshal,14,3,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Jurel,Harshal,14,4,1
2nd Match,23 March 2025,Rajiv Gandhi International Stadium,Uppal,RR,field,2,RR,SRH,Samson,Harshal,14,5,6
